chave;ano;Sigla;dsc_tribunal;secao;trib;cn1;CnCCrim1;CnCNCrim1;CnExtFisc1;CnExtNFisc1;ExeJudCrimPL1;ExeJudCrimNPL1;ExeJudNCrim1;cp1;CpCCrim1;CpCNCrim1;CpExtFisc1;CpExtNFisc1;ExeJudPCrimPL1;ExeJudPCrimNPL1;ExeJudPNcrim1;susc1;susexfisc1;susexnfisc1;sus1;cntr;CnCrimTR;CnNCrimTR;cptr;CpCrimTR;CpNCrimTR;sustr;cnje;CnCCrimJE;CnCNCrimJE;ExeJudJE;cpje;CpCCrimJE;CpCNCrimJE;ExeJudPJE;suscje;susexje;susje;sus1jetr;CP;SUS;Tram;Dpj;DPeI;DPCO;dpjio;MagPAe1;MagPAeJE;MagPAeTR;MagPAcJE1;MagPAcTR1;MagPAcTRJE;MagAJ1;MagAJJE;MagAJTR;Mag;TPEfet;TPCed;TPReq;TPSV;Serv;tpefetae1;tpefetaeje;tpefetacje1;tpefettr;TpEfet1jetr;tpiae1;tpiaeje;tpiacje1;tpitr;tpi1jetr;tpsvae1;tpsvaeje;tpsvacje1;tpsvtr;tpsv1jetr;tasae1;tasaeje;tasacje1;tastr;Tpaf1jetr;tbaix1;TBaixCCrim1;TBaixCNCrim1;TBaixExtFisc1;TBaixExtNFisc1;TBaixJudCrimNPL1;TBaixJudCrimPL1;TBaixJudNCrim1;tbaixtr;TBaixCrimTR;TBaixNCrimTR;tbaixje;TBaixCCrimJE;TBaixCNCrimJE;TbaixJudJE;Tbaix;cp.sus;cp.sus.fisc;tbaix.sus.fisc;cp.sus.fisc.penal;tbaix.sus.fisc.penal;mag1je;pib;h1;g1;g7;f2;f3;cm1je;k1je;ipm1je;ipsjud1je;iad1je;tc1je
TRF2_RJ_2020;2020;TRF2;TRF 2ª Região;RJ;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;1152832924;276459473;4787007;871586445;76;39;26;95;0;0;21;3;1;211;2068;107;124;11;2096;1245;258;468;97;2068;77;16;23;8;124;10;1;0;0;11;24746;3511;9384;1237;107;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;186;753823710636;17366189;0,00153;66,38376;1,21276;12,06943;0,00000;0,00000;0,00000;0,00000;;
TRF2_ES_2020;2020;TRF2;TRF 2ª Região;ES;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;177408758;31621775;415783;145371200;14;4;6;17;0;0;3;0;1;37;373;13;27;1;388;133;34;182;24;373;7;2;16;2;27;0;1;0;0;1;1294;263;2823;470;13;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;32;138445922361;4064052;0,00128;43,65317;0,91406;9,54712;0,00000;0,00000;0,00000;0,00000;;
TRF2_TRU_2020;2020;TRF2;TRF 2ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;892269632997;21430241;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF2_2º Grau_2020;2020;TRF2;TRF 2ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81600;0;140425;326494146;123652627;4085596;198755923;0;0;0;0;0;0;0;0;0;27;0;0;0;0;732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58825;81600;81600;58825;81600;58825;0;892269632997;21430241;0,00037;15,23521;0,12599;3,41573;;;;0,00000;;
TRF2_total_2020;2020;TRF2;TRF 2ª Região;total;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;937267;;1418387;1975015397;431733875;9288386;1529336053;90;43;32;112;0;0;23;4;2;276;2441;120;151;12;4501;1378;292;650;121;2441;84;18;39;10;151;10;2;0;0;12;26040;3774;12207;1707;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481120;#VALOR!;#VALOR!;481120;#VALOR!;481120;218;892269632997;21430241;0,00221;92,16020;1,28790;21,00303;0,00000;0,00000;0,00000;0,00000;;
TRF3_MS_2020;2020;TRF3;TRF 3ª Região;MS;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;115460260;17256553;0;98203707;14;4;6;6;0;0;2;0;0;28;213;8;30;0;235;118;26;53;16;213;20;1;5;4;30;0;0;0;0;0;2477;349;0;196;8;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;22;122627726080;2809394;0,00094;41,09792;1,00260;8,36479;0,00000;0,00000;0,00000;0,00000;;
TRF3_SP_2020;2020;TRF3;TRF 3ª Região;SP;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;1848885497;271171214;12693;1577701590;198;77;45;32;0;0;6;2;1;342;3203;94;119;4;3232;2225;572;272;134;3203;79;20;17;3;119;4;0;0;0;4;20716;8963;3417;1224;94;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;298;2377638979835;46289333;0,00078;39,94193;0,73975;6,98217;0,00000;0,00000;0,00000;0,00000;;
TRF3_TRU_2020;2020;TRF3;TRF 3ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500266705915;49098727;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF3_2º Grau_2020;2020;TRF3;TRF 3ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331040;0;503142;737028787;155106112;135404;581787271;0;0;0;0;0;0;0;0;0;41;0;0;0;0;953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172102;331040;331040;172102;331040;172102;0;2500266705915;49098727;0,00029;15,01116;0,08351;1,94099;;;;0,00000;;
TRF3_total_2020;2020;TRF3;TRF 3ª Região;total;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3314001;;3995712;2701374544;443533879;148097;2248123408;212;81;51;38;0;0;8;3;1;411;3416;102;149;4;5956;2343;598;325;150;3416;99;21;22;7;149;4;0;0;0;4;23193;9312;3417;1420;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;681711;#VALOR!;#VALOR!;681711;#VALOR!;681711;320;2500266705915;49098727;0,00108;55,01924;0,83709;12,13066;0,00000;0,00000;0,00000;0,00000;;
TRF4_RS_2020;2020;TRF4;TRF 4ª Região;RS;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;571137317;92605884;774211;477757222;25;12;15;112;0;0;15;0;1;149;1567;91;3;0;1479;198;78;1219;72;1567;1;0;2;0;3;0;0;0;0;0;3867;1119;25874;2176;91;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;134;470941846057;11422973;0,00121;49,99901;1,30242;12,94759;0,00000;0,00000;0,00000;0,00000;;
TRF4_PR_2020;2020;TRF4;TRF 4ª Região;PR;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;516188649;79844269;185468;436158912;21;0;12;105;0;0;10;0;1;127;1311;62;4;0;1253;132;0;1118;61;1311;1;0;3;0;4;0;0;0;0;0;2032;0;19870;901;62;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;116;487930593779;11516840;0,00106;44,82034;1,10116;10,87972;0,00000;0,00000;0,00000;0,00000;;
TRF4_SC_2020;2020;TRF4;TRF 4ª Região;SC;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;314425902;49517365;225538;264682999;8;0;9;79;0;0;9;0;2;86;896;55;1;0;842;58;0;783;55;896;0;0;1;0;1;0;0;0;0;0;1282;0;17383;1253;55;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;78;349275015538;7252502;0,00090;43,35413;1,18047;11,60979;0,00000;0,00000;0,00000;0,00000;;
TRF4_TRU_2020;2020;TRF4;TRF 4ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1308147455374;30192315;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF4_2º Grau_2020;2020;TRF4;TRF 4ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227752;0;392279;335152273;111660720;9381437;214110115;0;0;0;0;0;0;0;0;0;27;0;0;0;0;569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164527;227752;227752;164527;227752;164527;0;1308147455374;30192315;0,00026;11,10058;0,08943;1,88459;;;;0,00000;;
TRF4_total_2020;2020;TRF4;TRF 4ª Região;total;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1979571;0;3027798;2350159571;333628238;16550498;1978973062;54;12;36;296;0;0;33;0;3;389;3774;208;8;0;5191;388;78;3120;188;3774;2;0;6;0;8;0;0;0;0;0;7181;1119;63127;4330;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1048227;1979571;1979571;1048227;1979571;1048227;329;1308147455374;30192315;0,00180;77,83966;1,28841;17,19312;0,00000;0,00000;0,00000;0,00000;;
TRF5_SE_2020;2020;TRF5;TRF 5ª Região;SE;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;81850756;19976459;1270695;60603602;6;1;3;5;0;0;1;0;0;14;177;12;18;0;183;146;17;4;10;177;13;3;0;2;18;0;0;0;0;0;2660;1018;25;829;12;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;11;45409656566;2318822;0,00180;35,29842;0,61167;7,89194;0,00000;0,00000;0,00000;0,00000;;
TRF5_AL_2020;2020;TRF5;TRF 5ª Região;AL;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;102455232;17007518;1935747;83511967;9;7;3;4;0;0;1;2;0;21;240;9;34;3;268;131;53;40;16;240;22;7;2;3;34;2;1;0;0;3;1327;1185;596;341;9;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;18;63202348928;3351543;0,00162;30,56957;0,61938;7,99632;0,00000;0,00000;0,00000;0,00000;;
TRF5_PE_2020;2020;TRF5;TRF 5ª Região;PE;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;283791769;58510076;68158;225213536;26;11;9;17;0;0;5;1;1;56;546;22;145;4;673;417;62;32;35;546;118;18;6;3;145;4;0;0;0;4;6255;930;480;525;22;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;48;193307317290;9616621;0,00147;29,51055;0,57950;6,99830;0,00000;0,00000;0,00000;0,00000;;
TRF5_RN_2020;2020;TRF5;TRF 5ª Região;RN;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;136384601;29281617;2245859;104857125;12;6;3;6;0;0;3;1;0;24;311;8;34;1;338;167;55;73;16;311;23;5;4;2;34;0;0;1;0;1;910;517;1411;49;8;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;21;71577106819;3534165;0,00191;38,59033;0,67381;9,56379;0,00000;0,00000;0,00000;0,00000;;
TRF5_CE_2020;2020;TRF5;TRF 5ª Região;CE;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;279760819;57418926;4124114;218217779;25;16;9;8;1;0;2;2;1;54;536;28;104;9;621;275;138;89;34;536;58;31;12;3;104;6;1;2;0;9;8918;499;266;570;28;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;46;166914535664;9187103;0,00168;30,45147;0,58766;6,75948;0,00000;0,00000;0,00000;0,00000;;
TRF5_PB_2020;2020;TRF5;TRF 5ª Região;PB;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;150518040;28625086;920731;120972223;14;6;3;5;0;0;2;0;0;26;350;20;36;2;368;34;71;231;14;350;2;3;28;3;36;0;0;2;0;2;391;1713;4969;176;20;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;23;70292034110;4039277;0,00214;37,26361;0,65053;9,11054;0,00000;0,00000;0,00000;0,00000;;
TRF5_TRU_2020;2020;TRF5;TRF 5ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77096306;0;0;77096306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610702999377;32047531;0,00013;2,40569;0,00000;0,00000;;;;;;
TRF5_2º Grau_2020;2020;TRF5;TRF 5ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78356;0;123628;203188122;53664502;1668664;147854956;0;0;0;0;0;0;0;0;0;15;0;0;0;0;389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45272;78356;78356;45272;78356;45272;0;610702999377;32047531;0,00033;6,34021;0,04681;1,21382;;;;0,00000;;
TRF5_total_2020;2020;TRF5;TRF 5ª Região;total;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;987515;0;1446116;1538182613;264484184;12233968;1256668879;92;47;30;45;1;0;13;5;2;210;2160;100;371;19;4003;1170;396;469;125;2160;236;67;52;16;371;12;2;5;0;19;20461;5862;7747;2490;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;458601;987515;987515;458601;987515;458601;167;610702999377;32047531;0,00252;47,99691;0,65528;12,49082;0,00000;0,00000;0,00000;0,00000;;
TRF_total_2020;2020;TRF;TRF;total;1;973837;31281;480991;238579;19054;1242;7987;194703;6573266;129810;1085952;4458745;248808;4629;30962;614360;197350;2948148;319047;3464545;410209;229;409980;731772;191;731581;303776;1866040;2634;1482148;380412;2575294;5642;2280791;288000;502324;21630;523954;4292275;11120956;4292275;14521462;12141297276;2037338163;62686718;9975798631;622;279;218;686;1;0;94;15;12;1821;16895;750;1170;57;27602;7551;2058;6463;823;16895;580;195;352;43;1170;30;10;17;0;57;114194;30112;117226;13076;750;933357;28628;450914;266090;26674;6037;1098;153916;388996;302;388694;1557566;3246;1238171;315792;3400506;6828681;5318084;3134416;5282493;3127281;1479;6926810883612;190463026;0,00175;63,74622;0,95609;14,49205;1524,46721;7869,83300;1684,19405;90,24429;0,87712;0,78599
TRF1_DF_2021;2021;TRF1;TRF 1ª Região;DF;0;45986;720;28177;4979;540;35;44;11491;280156;2284;77076;135528;13913;76;207;51072;10631;0;0;10631;6835;1;6834;15251;2;15249;8154;44759;79;43314;1366;84102;127;82950;1025;17098;29;17127;35912;379509;35912;450455;353639801;84996018;1640655;267003128;10;6;9;12;0;0;10;0;2;25;459;26;57;2;492;341;68;26;24;459;45;6;3;3;57;1;1;0;0;2;7292;1115;317;676;26;38825;739;26378;4722;770;73;9;6134;8863;4;8859;23258;51;22545;662;70946;343597;208069;66224;207786;66142;18;286943782000;3094325;0,00123;114,28657;0,81271;15,90008;4369,94691;23944,37067;3486,73565;126,18496;0,68415;0,85438
TRF1_GO_2021;2021;TRF1;TRF 1ª Região;GO;0;28347;618;14850;8340;703;4;180;3652;202859;3089;28331;146749;10768;30;539;13353;4122;0;0;4122;10149;14;10135;9281;7;9274;2346;73375;56;70864;2455;101586;172;98600;2814;22471;36;22507;28975;313726;28975;406515;275343804;40698393;177695;234467716;14;7;6;15;0;0;1;0;1;40;453;19;40;2;476;198;50;182;23;453;8;5;27;0;40;0;0;2;0;2;2880;552;2702;812;19;27645;588;11743;10739;1503;95;14;2963;14378;8;14370;50766;47;49794;925;92789;284751;138002;82050;137433;81941;35;269627874000;7206589;0,00102;38,20723;0,55174;6,60507;2740,54406;10994,68450;2251,77144;164,72899;0,77084;0,79519
TRF1_MT_2021;2021;TRF1;TRF 1ª Região;MT;0;21609;824;12696;5538;451;19;85;1996;118131;3870;21927;77935;6259;92;390;7658;4163;0;0;4163;6986;5;6981;13406;3;13403;3220;30904;33;30000;871;44594;138;43412;1044;9302;43;9345;16728;176131;16728;222647;165360193;17979844;225226;147155123;7;5;3;12;0;0;0;0;0;27;330;18;18;3;333;121;44;156;9;330;2;1;14;1;18;0;2;1;0;3;2331;841;3380;66;18;16527;893;8558;3786;1089;101;14;2086;4583;6;4577;25406;35;24680;691;46516;159403;81468;42730;80986;42615;24;233390203000;3567234;0,00071;46,35530;0,74967;9,33496;2086,40014;8618,91889;1765,95650;125,92492;0,79853;0,79511
TRF1_MG_2021;2021;TRF1;TRF 1ª Região;MG;0;88107;1727;53253;19044;1570;2;69;12442;596108;12641;115873;380400;30051;221;1831;55091;22441;0;0;22441;33855;12;33843;100411;16;100395;32829;212517;154;203331;9032;376323;442;367927;7954;105012;565;105577;160847;1072842;160847;1282276;855796146;129147517;470180;726178448;59;28;16;48;0;0;1;1;0;149;1480;56;99;7;1530;666;189;553;72;1480;27;21;49;2;99;2;3;2;0;7;9213;2019;8702;641;56;67789;2409;39623;13462;2953;52;6;9284;16787;7;16780;124858;108;116741;8009;209434;911995;531595;195972;529543;195914;133;857593214000;21411923;0,00100;39,96821;0,69534;7,14555;2098,51126;8760,70683;1448,59305;125,91307;0,64082;0,83465
TRF1_AC_2021;2021;TRF1;TRF 1ª Região;AC;0;3288;350;1888;591;67;1;17;374;18121;1190;3234;10832;1455;14;76;1320;597;0;0;597;5;0;5;13;0;13;0;15216;13;11139;4064;20088;53;15440;4595;1776;47;1823;2420;38222;2420;53979;58973226;9554256;0;49418970;4;2;0;2;0;0;0;0;0;8;95;5;8;0;98;61;17;17;0;95;5;1;2;0;8;0;0;0;0;0;1318;333;123;0;5;4012;297;1565;1717;159;36;1;237;2136;1;2135;9609;14;8148;1447;15757;35802;24970;14040;24880;14003;8;21374440000;906876;0,00276;65,02899;0,88215;10,80633;1756,00000;6478,75000;1702,62500;138,98980;0,73611;0,73720
TRF1_AM_2021;2021;TRF1;TRF 1ª Região;AM;0;12912;522;6327;3859;298;13;27;1866;78150;3823;14378;49441;3558;136;397;6417;3019;0;0;3019;2403;3;2400;2478;4;2474;1256;20949;48;17828;3073;33769;195;30142;3432;7234;99;7333;11608;114397;11608;136077;104502483;13936601;8928;90556954;7;3;3;5;0;0;0;0;0;18;181;14;28;1;196;87;27;54;13;181;12;8;7;1;28;0;0;1;0;1;2751;315;1953;211;14;7935;465;4939;1733;235;30;4;529;2084;0;2084;11661;40;10847;774;21680;102789;53348;19947;52815;19913;15;131531038000;4269995;0,00079;24,47368;0,41988;4,59017;1934,65406;8809,50174;1312,63351;99,97959;0,57872;0,85100
TRF1_AP_2021;2021;TRF1;TRF 1ª Região;AP;0;6686;392;3889;636;135;0;18;1616;27439;1765;7305;13164;1256;2;92;3855;733;0;0;733;0;0;0;0;0;0;0;13040;29;12805;206;15485;76;15164;245;6956;0;6956;7689;42924;7689;52706;72949600;7223871;519283;65206445;3;2;0;3;0;0;0;0;0;8;142;6;5;0;141;69;31;42;0;142;4;0;1;0;5;0;0;0;0;0;1260;325;751;0;6;4880;357;3117;740;55;19;1;591;0;0;0;4902;5;4852;45;9782;35235;22071;9042;21977;9022;8;20099851000;877613;0,00363;83,12274;0,91094;16,06631;2237,28239;6592,76559;1223,58807;69,37589;0,49589;0,81440
TRF1_PA_2021;2021;TRF1;TRF 1ª Região;PA;0;20586;1241;11493;5385;551;18;107;1791;157947;8409;20879;114073;6220;89;636;7641;5337;0;0;5337;12503;3;12500;15782;2;15780;3866;71270;115;70827;328;90864;372;90099;393;12583;10;12593;21796;264593;21796;353129;212700775;29416663;2033750;181250362;7;7;6;20;0;0;1;1;0;37;401;16;32;1;418;115;54;214;18;401;2;7;23;0;32;0;0;1;0;1;1960;657;2899;327;16;17927;1231;10715;3957;517;47;17;1443;9194;1;9193;61415;63;61183;169;88536;242797;128724;84579;127999;84515;32;262904979000;8777124;0,00081;24,23354;0,42711;4,76238;2843,95966;10414,38527;2518,02713;189,81340;0,86377;0,75822
TRF1_RO_2021;2021;TRF1;TRF 1ª Região;RO;0;9952;819;4317;3640;169;42;189;776;61626;4136;12091;38908;2148;192;377;3774;1979;0;0;1979;3887;5;3882;4913;2;4911;1609;21819;43;18082;3694;26773;154;23653;2966;5604;489;6093;9681;93312;9681;120405;105238442;10417733;5067355;89753354;4;2;0;10;0;0;0;0;0;16;173;6;23;0;190;63;25;75;10;173;7;7;9;0;23;0;0;0;0;0;580;570;1088;38;6;7334;783;3338;2407;140;210;46;410;4039;4;4035;15720;41;12988;2691;27093;83631;44723;24686;44154;24430;16;58170096000;1815278;0,00181;57,97373;0,87175;10,46672;1710,62154;7042,99602;1456,84037;121,33684;0,72563;0,79315
TRF1_RR_2021;2021;TRF1;TRF 1ª Região;RR;0;3224;329;1710;580;79;0;18;508;16938;1448;2442;10345;1237;18;158;1290;688;0;0;688;0;0;0;0;0;0;0;4410;13;4371;26;6029;41;5928;60;944;2;946;1634;22967;1634;29493;40222931;5436282;21680;34764969;1;2;0;1;0;0;0;1;0;3;70;4;10;0;76;59;11;0;0;70;6;4;0;0;10;0;0;0;0;0;1002;542;0;0;4;3099;272;1346;1042;144;22;6;267;0;0;0;3427;5;3390;32;6526;21333;10988;5484;10812;5456;3;18202579000;652713;0,00221;61,62422;0,53182;11,64371;2040,19732;8496,40489;1880,02368;85,86842;0,85486;0,77873
TRF1_TO_2021;2021;TRF1;TRF 1ª Região;TO;0;7510;347;4614;1536;157;7;70;779;36794;1416;4698;26602;1901;15;194;1968;950;0;0;950;3395;1;3394;2518;1;2517;903;16056;15;15900;141;19170;31;18929;210;3587;22;3609;5462;58482;5462;84677;79230794;7023020;12585;72195189;2;1;5;3;0;0;0;0;0;11;151;6;15;0;160;57;28;58;8;151;1;4;10;0;15;0;0;0;0;0;782;477;806;195;6;7868;552;3834;2375;344;47;6;710;3035;1;3034;15292;14;15202;76;26195;53020;26418;23820;26209;23767;6;51780764000;1607363;0,00153;49,29241;0,67992;9,95419;3806,69362;13345,77634;3906,37708;144,75000;0,98277;0,70729
TRF1_BA_2021;2021;TRF1;TRF 1ª Região;BA;0;49814;1235;30923;11159;678;4;160;5655;308980;6484;65557;197106;14861;55;643;24274;10854;0;0;10854;22941;4;22937;25880;4;25876;5745;193400;58;182867;10475;279523;129;270492;8902;46804;94;46898;63497;614383;63497;787397;449639520;56570691;1711255;391357574;17;12;12;41;0;0;2;0;0;80;731;25;66;5;777;273;80;345;33;731;13;5;46;2;66;1;1;3;0;5;3571;916;4101;670;25;30841;1221;20141;4345;1242;67;14;3811;19476;1;19475;122697;36;116036;6625;173014;550886;353780;168669;353082;168588;68;352617852000;14985284;0,00128;30,00541;0,53464;5,18509;3331,15347;10893,05683;2253,91610;197,60360;0,63129;0,79309
TRF1_MA_2021;2021;TRF1;TRF 1ª Região;MA;0;15930;501;8028;5383;486;2;61;1469;105389;5236;25353;58638;6700;37;345;9080;3625;0;0;3625;14094;4;14090;52275;4;52271;15443;72059;28;71360;671;139234;120;138105;1009;11772;2;11774;30842;296898;30842;376687;184235886;19572399;8640;164654847;7;8;6;15;0;0;0;0;0;36;310;17;47;1;341;120;48;123;19;310;15;13;17;2;47;0;0;1;0;1;3418;515;2232;67;17;11806;530;6633;3465;280;58;12;828;10731;2;10729;57252;34;57048;170;79789;266056;207418;76324;207036;76254;30;124980720000;7153262;0,00147;25,75551;0,50151;4,76706;2867,38919;10484,75870;2308,25733;202,51613;0,78485;0,77985
TRF1_PI_2021;2021;TRF1;TRF 1ª Região;PI;0;10125;478;5807;2716;334;0;36;754;72389;2469;17808;44668;2979;7;316;4142;2358;0;0;2358;8293;0;8293;21789;2;21787;1627;70147;15;68817;1315;116748;42;115438;1268;7587;0;7587;11572;210926;11572;271213;146189036;13916196;274381;131998459;5;5;3;10;0;0;0;0;0;23;253;10;18;1;262;87;38;107;21;253;3;4;11;0;18;0;0;1;0;1;1590;636;1036;389;10;6355;365;4225;888;180;32;3;662;7538;0;7538;46394;12;46267;115;60287;199354;154686;59399;154363;59364;20;64028303000;3289290;0,00228;44,44395;0,68858;7,96524;3966,48895;12274,20965;2676,68358;201,33206;0,65713;0,78193
TRF1_TRU_2021;2021;TRF1;TRF 1ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1895652481000;58202946;0,00000;0,00000;0,00000;0,00000;;;;;;
